同盟	君主	領地名	X	Y	人口	本拠
DC♪	イシー	新領地-322,364	-322	364		
DC♪	イシー	新領地-312,357	-312	357		
DC♪	イシー	新領地-322,365	-322	365		
DC♪	イシー	新領地-332,354	-332	354		
DC♪	イシー	新領地-334,356	-334	356		
DC♪	イシー	新領地-336,356	-336	356		
DC♪	イシー	新領地-337,355	-337	355		
DC♪	イシー	新領地-338,356	-338	356		
DC♪	イシー	新領地-332,353	-332	353		
DC♪	イシー	新領地-335,357	-335	357		
DC♪	梅島	梅島本拠地	-646	208	375	1
DC♪	梅島	かすかべ	-762	548	304	
DC♪	梅島	新規村-776,563	-776	563	2	
DC♪	梅島	新規砦-308,379	-308	379	2	
DC♪	梅島	新領地-598,201	-598	201		
DC♪	梅島	新領地-612,455	-612	455		
DC♪	梅島	新領地-620,459	-620	459		
DC♪	梅島	新領地-600,422	-600	422		
DC♪	梅島	新領地-681,504	-681	504		
DC♪	梅島	新領地-681,503	-681	503		
DC♪	梅島	新領地-682,511	-682	511		
DC♪	梅島	新領地-759,567	-759	567		
DC♪	梅島	新領地-760,567	-760	567		
DC♪	梅島	新領地-768,551	-768	551		
DC♪	梅島	新領地-768,552	-768	552		
DC♪	梅島	新領地-770,550	-770	550		
DC♪	梅島	新領地-768,550	-768	550		
DC♪	梅島	新領地-770,551	-770	551		
DC♪	梅島	新領地-769,552	-769	552		
DC♪	梅島	新領地-314,389	-314	389		
DC♪	梅島	新領地-646,207	-646	207		
DC♪	梅島	新領地-314,388	-314	388		
DC♪	梅島	新領地-317,391	-317	391		
DC♪	梅島	新領地-318,391	-318	391		
DC♪	梅島	新領地-765,552	-765	552		
DC♪	梅島	新領地-753,528	-753	528		
DC♪	梅島	新領地-647,207	-647	207		
DC♪	梅島	新領地-766,554	-766	554		
DC♪	梅島	新領地-765,549	-765	549		
DC♪	梅島	新領地-765,556	-765	556		
DC♪	梅島	新領地-771,557	-771	557		
DC♪	梅島	新領地-775,561	-775	561		
DC♪	梅島	新領地-311,383	-311	383		
DC♪	梅島	新領地-310,381	-310	381		
DC♪	梅島	新領地-313,385	-313	385		
DC♪	梅島	新領地-775,564	-775	564		
DC♪	梅島	新領地-778,568	-778	568		
DC♪	梅島	新領地-311,384	-311	384		
DC♪	梅島	新領地-761,547	-761	547		
DC♪	梅島	新領地-777,565	-777	565		
DC♪	梅島	新領地-307,380	-307	380		
DC♪	梅島	新領地-308,378	-308	378		
DC♪	梅島	新領地-775,566	-775	566		
DC♪	梅島	新領地-306,380	-306	380		
DC♪	梅島	新領地-774,564	-774	564		
DC♪	梅島	新領地-773,565	-773	565		
DC♪	梅島	新領地-772,565	-772	565		
DC♪	梅島	新領地-771,564	-771	564		
DC♪	梅島	新領地-770,564	-770	564		
DC♪	梅島	新領地-776,565	-776	565		
DC♪	うはっ	う城-404,507	-404	507	461	1
DC♪	うはっ	新規村-694,409	-694	409	131	
DC♪	うはっ	新規村-695,411	-695	411	61	
DC♪	うはっ	新規砦-658,436	-658	436	5	
DC♪	うはっ	新規砦-652,442	-652	442	2	
DC♪	うはっ	新領地-401,506	-401	506		
DC♪	うはっ	新領地-416,501	-416	501		
DC♪	うはっ	新領地-415,501	-415	501		
DC♪	うはっ	新領地-418,501	-418	501		
DC♪	うはっ	新領地-416,502	-416	502		
DC♪	うはっ	新領地-418,502	-418	502		
DC♪	うはっ	新領地-405,505	-405	505		
DC♪	うはっ	新領地-611,437	-611	437		
DC♪	うはっ	新領地-650,444	-650	444		
DC♪	うはっ	新領地-657,438	-657	438		
DC♪	うはっ	新領地-639,457	-639	457		
DC♪	うはっ	新領地-658,438	-658	438		
DC♪	うはっ	新領地-659,436	-659	436		
DC♪	うはっ	新領地-659,438	-659	438		
DC♪	うはっ	新領地-694,406	-694	406		
DC♪	うはっ	新領地-695,405	-695	405		
DC♪	うはっ	新領地-657,437	-657	437		
DC♪	うはっ	新領地-694,408	-694	408		
DC♪	うはっ	新領地-693,407	-693	407		
DC♪	うはっ	新領地-695,410	-695	410		
DC♪	うはっ	新領地-405,507	-405	507		
DC♪	うはっ	新領地-403,506	-403	506		
DC♪	うはっ	新領地-404,508	-404	508		
DC♪	うはっ	新領地-403,507	-403	507		
DC♪	うはっ	新領地-405,506	-405	506		
DC♪	うはっ	新領地-404,506	-404	506		
DC♪	うはっ	新領地-403,508	-403	508		
DC♪	うはっ	新領地-405,508	-405	508		
DC♪	バンキ	風雲バ・・・	-676	58	362	1
DC♪	バンキ	新規村-307,311	-307	311	36	
DC♪	バンキ	新規村-261,312	-261	312	152	
DC♪	バンキ	新規村-254,325	-254	325	2	
DC♪	バンキ	新領地-678,58	-678	58		
DC♪	バンキ	新領地-676,56	-676	56		
DC♪	バンキ	新領地-327,332	-327	332		
DC♪	バンキ	新領地-327,334	-327	334		
DC♪	バンキ	新領地-326,333	-326	333		
DC♪	バンキ	新領地-328,334	-328	334		
DC♪	バンキ	新領地-326,334	-326	334		
DC♪	バンキ	新領地-326,332	-326	332		
DC♪	バンキ	新領地-328,332	-328	332		
DC♪	バンキ	新領地-305,308	-305	308		
DC♪	バンキ	新領地-307,309	-307	309		
DC♪	バンキ	新領地-307,310	-307	310		
DC♪	バンキ	新領地-306,310	-306	310		
DC♪	バンキ	新領地-305,310	-305	310		
DC♪	バンキ	新領地-306,308	-306	308		
DC♪	バンキ	新領地-305,309	-305	309		
DC♪	バンキ	新領地-328,333	-328	333		
DC♪	バンキ	新領地-263,308	-263	308		
DC♪	バンキ	新領地-262,309	-262	309		
DC♪	バンキ	新領地-263,309	-263	309		
DC♪	バンキ	新領地-262,307	-262	307		
DC♪	バンキ	新領地-261,308	-261	308		
DC♪	バンキ	新領地-261,309	-261	309		
DC♪	バンキ	新領地-261,307	-261	307		
DC♪	バンキ	新領地-262,313	-262	313		
DC♪	バンキ	新領地-261,314	-261	314		
DC♪	バンキ	新領地-260,314	-260	314		
DC♪	バンキ	新領地-261,315	-261	315		
DC♪	バンキ	新領地-262,315	-262	315		
DC♪	バンキ	新領地-263,313	-263	313		
DC♪	バンキ	新領地-261,313	-261	313		
DC♪	バンキ	新領地-263,315	-263	315		
DC♪	バンキ	新領地-263,314	-263	314		
DC♪	バンキ	新領地-264,308	-264	308		
DC♪	バンキ	新領地-258,316	-258	316		
DC♪	バンキ	新領地-675,59	-675	59		
DC♪	バンキ	新領地-257,317	-257	317		
DC♪	バンキ	新領地-256,318	-256	318		
DC♪	バンキ	新領地-677,57	-677	57		
DC♪	バンキ	新領地-676,57	-676	57		
DC♪	バンキ	新領地-677,58	-677	58		
DC♪	バンキ	新領地-256,319	-256	319		
DC♪	バンキ	新領地-254,316	-254	316		
DC♪	バンキ	新領地-676,59	-676	59		
DC♪	バンキ	新領地-256,322	-256	322		
DC♪	バンキ	新領地-675,57	-675	57		
DC♪	バンキ	新領地-253,315	-253	315		
DC♪	バンキ	新領地-675,58	-675	58		
DC♪	バンキ	新領地-677,59	-677	59		
DC♪	バンキ	新領地-255,326	-255	326		
DC♪	バンキ	新領地-254,327	-254	327		
DC♪	バンキ	新領地-253,328	-253	328		
DC♪	バンキ	新領地-252,328	-252	328		
DC♪	バンキ	新領地-253,326	-253	326		
DC♪	さば１７	17-516,392	-516	392	294	1
DC♪	さば１７	171ｋ-738,570	-738	570	161	
DC♪	さば１７	172ｋ-517,394	-517	394	138	
DC♪	さば１７	173ｋ-734,571	-734	571	22	
DC♪	さば１７	新領地-516,393	-516	393		
DC♪	さば１７	新領地-515,394	-515	394		
DC♪	さば１７	新領地-636,463	-636	463		
DC♪	さば１７	新領地-637,464	-637	464		
DC♪	さば１７	新領地-637,465	-637	465		
DC♪	さば１７	新領地-659,494	-659	494		
DC♪	さば１７	新領地-636,480	-636	480		
DC♪	さば１７	新領地-690,526	-690	526		
DC♪	さば１７	新領地-660,496	-660	496		
DC♪	さば１７	新領地-733,560	-733	560		
DC♪	さば１７	新領地-761,578	-761	578		
DC♪	さば１７	新領地-764,575	-764	575		
DC♪	さば１７	新領地-765,575	-765	575		
DC♪	さば１７	新領地-771,583	-771	583		
DC♪	さば１７	新領地-746,533	-746	533		
DC♪	さば１７	新領地-751,529	-751	529		
DC♪	さば１７	新領地-752,529	-752	529		
DC♪	さば１７	新領地-737,570	-737	570		
DC♪	さば１７	新領地-736,571	-736	571		
DC♪	さば１７	新領地-515,392	-515	392		
DC♪	さば１７	新領地-735,572	-735	572		
DC♪	さば１７	新領地-517,391	-517	391		
DC♪	さば１７	新領地-516,391	-516	391		
DC♪	さば１７	新領地-517,392	-517	392		
DC♪	さば１７	新領地-517,390	-517	390		
DC♪	さば１７	新領地-515,391	-515	391		
DC♪	さば１７	新領地-515,393	-515	393		
DC♪	さば１７	新領地-517,393	-517	393		
DC♪	さば１７	新領地-518,391	-518	391		
DC♪	さば１７	新領地-515,390	-515	390		
DC♪	さば１７	新領地-518,392	-518	392		
DC♪	さば１７	新領地-516,395	-516	395		
DC♪	さば１７	新領地-517,395	-517	395		
DC♪	さば１７	新領地-514,391	-514	391		
DC♪	さば１７	新領地-513,392	-513	392		
DC♪	さば１７	新領地-514,392	-514	392		
DC♪	さば１７	新領地-518,394	-518	394		
DC♪	さば１７	新領地-518,393	-518	393		
DC♪	さば１７	新領地-516,394	-516	394		
DC♪	さば１７	新領地-737,569	-737	569		
DC♪	さば１７	新領地-737,568	-737	568		
DC♪	さば１７	新領地-736,567	-736	567		
DC♪	晶	華屋	-584	345	412	1
DC♪	晶	新規砦-293,288	-293	288	13	
DC♪	晶	新規砦-279,312	-279	312	74	
DC♪	晶	新規砦-237,254	-237	254	5	
DC♪	晶	新領地-47,750	-47	750		
DC♪	晶	新領地-73,762	-73	762		
DC♪	晶	新領地-393,356	-393	356		
DC♪	晶	新領地-423,376	-423	376		
DC♪	晶	新領地-350,350	-350	350		
DC♪	晶	新領地-266,259	-266	259		
DC♪	晶	新領地-247,247	-247	247		
DC♪	晶	新領地-265,218	-265	218		
DC♪	晶	新領地-269,220	-269	220		
DC♪	晶	新領地-305,218	-305	218		
DC♪	晶	新領地-286,417	-286	417		
DC♪	晶	新領地-278,417	-278	417		
DC♪	晶	新領地-301,390	-301	390		
DC♪	晶	新領地-282,309	-282	309		
DC♪	晶	新領地-277,416	-277	416		
DC♪	晶	新領地-279,311	-279	311		
DC♪	晶	新領地-374,284	-374	284		
DC♪	晶	新領地-250,253	-250	253		
DC♪	晶	新領地-249,254	-249	254		
DC♪	晶	新領地-248,255	-248	255		
DC♪	晶	新領地-247,255	-247	255		
DC♪	晶	新領地-246,255	-246	255		
DC♪	晶	新領地-245,254	-245	254		
DC♪	晶	新領地-244,255	-244	255		
DC♪	晶	新領地-243,254	-243	254		
DC♪	晶	新領地-242,253	-242	253		
DC♪	晶	新領地-241,254	-241	254		
DC♪	晶	新領地-240,253	-240	253		
DC♪	晶	新領地-239,251	-239	251		
DC♪	晶	新領地-251,252	-251	252		
DC♪	晶	新領地-238,253	-238	253		
DC♪	にくでこ	野原３DS禁止城	-502	441	526	1
DC♪	にくでこ	新規砦-310,625	-310	625	222	
DC♪	にくでこ	新規砦-311,634	-311	634	2	
DC♪	にくでこ	新領地-503,441	-503	441		
DC♪	にくでこ	新領地-556,374	-556	374		
DC♪	にくでこ	新領地-504,441	-504	441		
DC♪	にくでこ	新領地-505,441	-505	441		
DC♪	にくでこ	新領地-501,440	-501	440		
DC♪	にくでこ	新領地-311,622	-311	622		
DC♪	にくでこ	新領地-289,613	-289	613		
DC♪	にくでこ	新領地-310,624	-310	624		
DC♪	にくでこ	新領地-311,623	-311	623		
DC♪	にくでこ	新領地-311,626	-311	626		
DC♪	にくでこ	新領地-312,627	-312	627		
DC♪	にくでこ	新領地-313,629	-313	629		
DC♪	にくでこ	新領地-312,630	-312	630		
DC♪	にくでこ	新領地-312,631	-312	631		
DC♪	にくでこ	新領地-311,632	-311	632		
DC♪	にくでこ	新領地-311,633	-311	633		
DC♪	にくでこ	新領地-310,634	-310	634		
DC♪	にくでこ	新領地-309,634	-309	634		
DC♪	にくでこ	新領地-308,634	-308	634		
DC♪	にくでこ	新領地-308,635	-308	635		
DC♪	にくでこ	新領地-312,628	-312	628		
DC♪	にくでこ	新領地-308,636	-308	636		
DC♪	にくでこ	新領地-311,635	-311	635		
DC♪	にくでこ	新領地-309,636	-309	636		
DC♪	にくでこ	新領地-311,636	-311	636		
DC♪	理捨	理捨城	-9	650	473	1
DC♪	理捨	理捨村1	-17	643	117	
DC♪	理捨	新規村-113,511	-113	511	4	
DC♪	理捨	新領地-11,649	-11	649		
DC♪	理捨	新領地-12,648	-12	648		
DC♪	理捨	新領地-39,621	-39	621		
DC♪	理捨	新領地-15,642	-15	642		
DC♪	理捨	新領地-113,510	-113	510		
DC♪	理捨	新領地-114,509	-114	509		
DC♪	理捨	新領地-113,508	-113	508		
DC♪	理捨	新領地-112,507	-112	507		
DC♪	理捨	新領地-113,506	-113	506		
DC♪	理捨	新領地-114,505	-114	505		
DC♪	理捨	新領地-115,504	-115	504		
DC♪	理捨	新領地-116,503	-116	503		
DC♪	理捨	新領地-117,502	-117	502		
DC♪	理捨	新領地-118,501	-118	501		
DC♪	理捨	新領地-118,500	-118	500		
DC♪	理捨	新領地-118,499	-118	499		
DC♪	理捨	新領地-119,498	-119	498		
DC♪	理捨	新領地-120,498	-120	498		
DC♪	理捨	新領地-121,498	-121	498		
DC♪	理捨	新領地-122,497	-122	497		
DC♪	理捨	新領地-122,496	-122	496		
DC♪	理捨	新領地-122,495	-122	495		
DC♪	理捨	新領地-122,494	-122	494		
DC♪	理捨	新領地-123,493	-123	493		
DC♪	理捨	新領地-124,492	-124	492		
DC♪	理捨	新領地-125,492	-125	492		
DC♪	理捨	新領地-123,498	-123	498		
DC♪	理捨	新領地-121,497	-121	497		
DC♪	理捨	新領地-124,496	-124	496		
DC♪	理捨	新領地-125,496	-125	496		
DC♪	理捨	新領地-126,496	-126	496		
DC♪	理捨	新領地-126,497	-126	497		
DC♪	理捨	新領地-126,498	-126	498		
DC♪	理捨	新領地-125,498	-125	498		
DC♪	理捨	新領地-124,498	-124	498		
DC♪	理捨	新領地-9,649	-9	649		
DC♪	理捨	新領地-8,649	-8	649		
DC♪	理捨	新領地-10,649	-10	649		
DC♪	理捨	新領地-124,497	-124	497		
DC♪	理捨	新領地-8,651	-8	651		
DC♪	理捨	新領地-9,651	-9	651		
DC♪	理捨	新領地-10,650	-10	650		
DC♪	理捨	新領地-8,650	-8	650		
DC♪	理捨	新領地-10,651	-10	651		
DC♪	理捨	新領地-113,512	-113	512		
DC♪	理捨	新領地-111,506	-111	506		
DC♪	理捨	新領地-110,505	-110	505		
DC♪	理捨	新領地-110,504	-110	504		
DC♪	ポカホンタス	パインパイン	616	-111	543	1
DC♪	ポカホンタス	ぴぷぷ	-772	463	204	
DC♪	ポカホンタス	新規村-763,481	-763	481	14	
DC♪	ポカホンタス	新領地-737,498	-737	498		
DC♪	ポカホンタス	新領地-773,466	-773	466		
DC♪	ポカホンタス	新領地-772,465	-772	465		
DC♪	ポカホンタス	新領地-772,466	-772	466		
DC♪	ポカホンタス	新領地-774,466	-774	466		
DC♪	ポカホンタス	新領地-773,464	-773	464		
DC♪	ポカホンタス	新領地-774,465	-774	465		
DC♪	ポカホンタス	新領地-774,464	-774	464		
DC♪	ポカホンタス	新領地-769,469	-769	469		
DC♪	ポカホンタス	新領地-718,427	-718	427		
DC♪	ポカホンタス	新領地-772,464	-772	464		
DC♪	ポカホンタス	新領地-758,482	-758	482		
DC♪	ポカホンタス	新領地-760,482	-760	482		
DC♪	ポカホンタス	新領地-759,482	-759	482		
DC♪	ポカホンタス	新領地-763,490	-763	490		
DC♪	ポカホンタス	新領地-763,489	-763	489		
DC♪	蒼い空	蒼空城-615,287	-615	287	277	1
DC♪	蒼い空	①村-618,289	-618	289	92	
DC♪	蒼い空	新規村-52,677	-52	677	2	
DC♪	蒼い空	新規村-703,399	-703	399	2	
DC♪	蒼い空	新領地-616,288	-616	288		
DC♪	蒼い空	新領地-617,288	-617	288		
DC♪	蒼い空	新領地-757,582	-757	582		
DC♪	蒼い空	新領地-615,288	-615	288		
DC♪	蒼い空	新領地-616,287	-616	287		
DC♪	蒼い空	新領地-616,286	-616	286		
DC♪	蒼い空	新領地-614,288	-614	288		
DC♪	蒼い空	新領地-615,286	-615	286		
DC♪	蒼い空	新領地-614,286	-614	286		
DC♪	蒼い空	新領地-614,287	-614	287		
DC♪	蒼い空	新領地-701,395	-701	395		
DC♪	蒼い空	新領地-702,398	-702	398		
DC♪	蒼い空	新領地-703,394	-703	394		
DC♪	蒼い空	新領地-703,393	-703	393		
DC♪	蒼い空	新領地-701,396	-701	396		
DC♪	十三姫	彩雲国城	-608	209	368	1
DC♪	十三姫	紅州村	-467	589	185	
DC♪	十三姫	新規村-610,442	-610	442	2	
DC♪	十三姫	藍州村	-606	440	20	
DC♪	十三姫	新領地-602,201	-602	201		
DC♪	十三姫	北西砦491隣接地①	-598	200		
DC♪	十三姫	★５木-607,211	-607	211		
DC♪	十三姫	新領地-608,212	-608	212		
DC♪	十三姫	北西砦491隣接地②	-596	200		
DC♪	十三姫	北西砦491隣接地③	-597	201		
DC♪	十三姫	北西砦491隣接地④	-598	199		
DC♪	十三姫	北西砦491隣接地⑤	-596	199		
DC♪	十三姫	北西砦491隣接地⑥	-596	201		
DC♪	十三姫	北西砦514隣接地①	-611	441		
DC♪	十三姫	北西砦514隣接地②	-612	439		
DC♪	十三姫	北西砦514隣接地⑤	-613	439		
DC♪	十三姫	北西砦550隣接地	-662	479		
DC♪	十三姫	北西砦567隣接地	-684	463		
DC♪	十三姫	北西砦601隣接地①	-722	423		
DC♪	十三姫	北西砦601隣接地②	-723	422		
DC♪	十三姫	北西砦601隣接地③	-721	421		
DC♪	十三姫	北西砦601隣接地④	-723	421		
DC♪	十三姫	北西砦601隣接地⑤	-723	423		
DC♪	十三姫	北西砦601隣接地⑥	-721	423		
DC♪	十三姫	北西砦601隣接地⑦	-722	421		
DC♪	十三姫	北西砦395隣接地	-462	590		
DC♪	十三姫	★５糧-462,588	-462	588		
DC♪	十三姫	★７-468,589	-468	589		
DC♪	十三姫	北西砦377隣接地	-440	574		
DC♪	十三姫	★５糧-452,582	-452	582		
DC♪	十三姫	★５糧-467,586	-467	586		
DC♪	十三姫	★５糧-699,442	-699	442		
DC♪	十三姫	★７-699,439	-699	439		
DC♪	十三姫	★６石-461,588	-461	588		
DC♪	十三姫	★５糧-469,584	-469	584		
DC♪	十三姫	★５糧-697,441	-697	441		
DC♪	十三姫	★６木-466,585	-466	585		
DC♪	十三姫	★５石-469,583	-469	583		
DC♪	十三姫	★６木-465,587	-465	587		
DC♪	十三姫	★５石-466,587	-466	587		
DC♪	十三姫	★６鉄-695,441	-695	441		
DC♪	十三姫	★５木-468,584	-468	584		
DC♪	十三姫	★５鉄-470,585	-470	585		
DC♪	十三姫	新領地-699,443	-699	443		
DC♪	十三姫	★５木-471,586	-471	586		
DC♪	十三姫	★５糧-470,587	-470	587		
DC♪	十三姫	★６木-466,589	-466	589		
DC♪	十三姫	★５木-604,438	-604	438		
DC♪	十三姫	★５石-607,441	-607	441		
DC♪	十三姫	★５石-604,440	-604	440		
DC♪	十三姫	★６木-461,587	-461	587		
DC♪	十三姫	★６石-609,443	-609	443		
DC♪	十三姫	★５石-461,586	-461	586		
DC♪	十三姫	★６鉄-468,588	-468	588		
DC♪	十三姫	★５木-612,442	-612	442		
DC♪	十三姫	★５石-459,588	-459	588		
DC♪	十三姫	★５鉄-459,586	-459	586		
DC♪	十三姫	★６木-612,444	-612	444		
DC♪	十三姫	★５石-472,587	-472	587		
DC♪	十三姫	本拠地８マス①	-609	210		
DC♪	十三姫	★６石-458,588	-458	588		
DC♪	十三姫	★５木-612,445	-612	445		
DC♪	十三姫	本拠地８マス②	-608	208		
DC♪	十三姫	本拠地８マス③	-609	208		
DC♪	十三姫	★５木-474,588	-474	588		
DC♪	十三姫	★５木-471,589	-471	589		
DC♪	十三姫	新領地-608,444	-608	444		
DC♪	十三姫	新領地-614,440	-614	440		
DC♪	十三姫	新領地-473,591	-473	591		
DC♪	十三姫	新領地-603,438	-603	438		
DC♪	部長：	今期もよろしくですｗ	-618	26	362	1
DC♪	部長：	新規村-620,39	-620	39	166	
DC♪	部長：	新規砦-620,37	-620	37	55	
DC♪	部長：	新規砦-682,461	-682	461	2	
DC♪	部長：	新領地-619,40	-619	40		
DC♪	部長：	新領地-618,40	-618	40		
DC♪	部長：	新領地-620,41	-620	41		
DC♪	部長：	新領地-618,41	-618	41		
DC♪	部長：	新領地-618,42	-618	42		
DC♪	部長：	新領地-617,26	-617	26		
DC♪	部長：	新領地-620,40	-620	40		
DC♪	部長：	新領地-619,28	-619	28		
DC♪	部長：	新領地-618,39	-618	39		
DC♪	部長：	新領地-600,24	-600	24		
DC♪	部長：	新領地-598,21	-598	21		
DC♪	部長：	新領地-610,22	-610	22		
DC♪	部長：	新領地-621,40	-621	40		
DC♪	部長：	新領地-622,41	-622	41		
DC♪	部長：	新領地-623,42	-623	42		
DC♪	部長：	新領地-683,461	-683	461		
DC♪	部長：	新領地-620,38	-620	38		
DC♪	部長：	新領地-617,27	-617	27		
DC♪	部長：	新領地-621,43	-621	43		
DC♪	部長：	新領地-618,25	-618	25		
DC♪	部長：	新領地-683,462	-683	462		
DC♪	ro3rd	城-282,602	-282	602	564	1
DC♪	ro3rd	新領地-282,601	-282	601		
DC♪	ro3rd	新領地-282,600	-282	600		
DC♪	ro3rd	新領地-283,602	-283	602		
DC♪	ro3rd	新領地-284,602	-284	602		
DC♪	ro3rd	新領地-285,602	-285	602		
DC♪	ro3rd	新領地-283,600	-283	600		
DC♪	ro3rd	新領地-284,600	-284	600		
DC♪	ro3rd	新領地-284,599	-284	599		
DC♪	ro3rd	新領地-282,599	-282	599		
DC♪	ro3rd	新領地-284,598	-284	598		
DC♪	ro3rd	新領地-283,598	-283	598		
DC♪	ro3rd	新領地-282,598	-282	598		
DC♪	ro3rd	新領地-281,603	-281	603		
DC♪	ro3rd	新領地-282,603	-282	603		
DC♪	ro3rd	新領地-283,601	-283	601		
DC♪	なりぴ～	平和と友愛の城	-569	311	382	1
DC♪	なりぴ～	楽しい農村-573311	-573	311	117	
DC♪	なりぴ～	愉快な農村-582312	-582	312	119	
DC♪	なりぴ～	素敵な農村-584313	-584	313	60	
DC♪	なりぴ～	新規村-588,308	-588	308	2	
DC♪	なりぴ～	新領地-570,313	-570	313		
DC♪	なりぴ～	新領地-571,314	-571	314		
DC♪	なりぴ～	新領地-571,311	-571	311		
DC♪	なりぴ～	新領地-567,309	-567	309		
DC♪	なりぴ～	新領地-567,313	-567	313		
DC♪	なりぴ～	新領地-572,310	-572	310		
DC♪	なりぴ～	新領地-570,315	-570	315		
DC♪	なりぴ～	新領地-567,308	-567	308		
DC♪	なりぴ～	新領地-573,312	-573	312		
DC♪	なりぴ～	新領地-573,313	-573	313		
DC♪	なりぴ～	新領地-569,315	-569	315		
DC♪	なりぴ～	新領地-574,314	-574	314		
DC♪	なりぴ～	新領地-575,315	-575	315		
DC♪	なりぴ～	新領地-573,314	-573	314		
DC♪	なりぴ～	新領地-575,314	-575	314		
DC♪	なりぴ～	新領地-568,309	-568	309		
DC♪	なりぴ～	新領地-574,316	-574	316		
DC♪	なりぴ～	新領地-573,317	-573	317		
DC♪	なりぴ～	新領地-576,315	-576	315		
DC♪	なりぴ～	新領地-577,315	-577	315		
DC♪	なりぴ～	新領地-568,314	-568	314		
DC♪	なりぴ～	新領地-566,307	-566	307		
DC♪	なりぴ～	新領地-579,314	-579	314		
DC♪	なりぴ～	新領地-581,312	-581	312		
DC♪	なりぴ～	新領地-563,314	-563	314		
DC♪	なりぴ～	新領地-563,315	-563	315		
DC♪	なりぴ～	新領地-585,314	-585	314		
DC♪	なりぴ～	新領地-578,313	-578	313		
DC♪	なりぴ～	新領地-586,313	-586	313		
DC♪	なりぴ～	新領地-562,316	-562	316		
DC♪	なりぴ～	新領地-573,310	-573	310		
DC♪	なりぴ～	新領地-566,310	-566	310		
DC♪	なりぴ～	新領地-566,311	-566	311		
DC♪	なりぴ～	新領地-584,312	-584	312		
DC♪	なりぴ～	新領地-574,318	-574	318		
DC♪	なりぴ～	新領地-568,307	-568	307		
DC♪	なりぴ～	新領地-569,307	-569	307		
DC♪	なりぴ～	新領地-571,305	-571	305		
DC♪	なりぴ～	新領地-572,304	-572	304		
DC♪	なりぴ～	新領地-566,309	-566	309		
DC♪	なりぴ～	新領地-573,304	-573	304		
DC♪	なりぴ～	新領地-588,314	-588	314		
DC♪	なりぴ～	新領地-570,312	-570	312		
DC♪	なりぴ～	新領地-568,312	-568	312		
DC♪	なりぴ～	新領地-570,310	-570	310		
DC♪	なりぴ～	新領地-568,310	-568	310		
DC♪	なりぴ～	新領地-570,311	-570	311		
DC♪	なりぴ～	新領地-568,311	-568	311		
DC♪	なりぴ～	新領地-569,310	-569	310		
DC♪	なりぴ～	新領地-585,309	-585	309		
DC♪	なりぴ～	新領地-587,308	-587	308		
DC♪	なりぴ～	新領地-569,312	-569	312		
DC♪	なりぴ～	新領地-571,312	-571	312		
DC♪	なりぴ～	新領地-569,313	-569	313		
DC♪	なりぴ～	新領地-571,310	-571	310		
DC♪	なりぴ～	新領地-575,316	-575	316		
DC♪	なりぴ～	新領地-572,312	-572	312		
DC♪	なりぴ～	新領地-579,315	-579	315		
DC♪	なりぴ～	新領地-572,311	-572	311		
DC♪	なりぴ～	新領地-567,312	-567	312		
DC♪	なりぴ～	新領地-567,310	-567	310		
DC♪	なりぴ～	新領地-567,311	-567	311		
DC♪	なりぴ～	新領地-569,309	-569	309		
DC♪	なりぴ～	新領地-570,309	-570	309		
DC♪	なりぴ～	新領地-571,309	-571	309		
DC♪	耶麻素	(´◉◞⊖◟◉｀)	-450	467	357	1
DC♪	耶麻素	新規村-265,254	-265	254	173	
DC♪	耶麻素	新規砦-302,378	-302	378	37	
DC♪	耶麻素	新規砦-68,773	-68	773	2	
DC♪	耶麻素	新領地-448,465	-448	465		
DC♪	耶麻素	新領地-448,464	-448	464		
DC♪	耶麻素	新領地-416,503	-416	503		
DC♪	耶麻素	新領地-156,768	-156	768		
DC♪	耶麻素	新領地-153,729	-153	729		
DC♪	耶麻素	新領地-252,227	-252	227		
DC♪	耶麻素	新領地-269,219	-269	219		
DC♪	耶麻素	新領地-449,468	-449	468		
DC♪	耶麻素	新領地-444,470	-444	470		
DC♪	耶麻素	新領地-292,203	-292	203		
DC♪	耶麻素	新領地-264,260	-264	260		
DC♪	耶麻素	新領地-262,252	-262	252		
DC♪	耶麻素	新領地-272,219	-272	219		
DC♪	耶麻素	新領地-271,220	-271	220		
DC♪	耶麻素	新領地-272,220	-272	220		
DC♪	耶麻素	新領地-271,218	-271	218		
DC♪	耶麻素	新領地-303,379	-303	379		
DC♪	耶麻素	新領地-303,390	-303	390		
DC♪	耶麻素	新領地-301,379	-301	379		
DC♪	耶麻素	新領地-163,746	-163	746		
DC♪	耶麻素	新領地-303,378	-303	378		
DC♪	耶麻素	新領地-162,748	-162	748		
DC♪	耶麻素	糧31	-163	748		
DC♪	耶麻素	新領地-301,378	-301	378		
DC♪	耶麻素	新領地-164,748	-164	748		
DC♪	耶麻素	新領地-303,380	-303	380		
DC♪	耶麻素	新領地-164,747	-164	747		
DC♪	耶麻素	新領地-301,380	-301	380		
DC♪	耶麻素	新領地-164,746	-164	746		
DC♪	耶麻素	新領地-302,380	-302	380		
DC♪	耶麻素	新領地-162,746	-162	746		
DC♪	耶麻素	新領地-162,747	-162	747		
DC♪	耶麻素	新領地-66,769	-66	769		
DC♪	耶麻素	新領地-65,769	-65	769		
DC♪	耶麻素	新領地-67,768	-67	768		
